timestep,xmain,xhigh,xlow
88.528,880.3880610006937,672.8618090569989,-1334.3878353267478
88.536,871.203444023623,650.1429884363096,-1440.9472999862535
88.544,859.6847234169097,628.3682018072074,-1525.492919004947
88.552,846.2430999516803,598.8948315563931,-1629.4916071197636
88.56,830.5872653795705,569.3573888862009,-1730.1296185287051
88.568,812.8576273320543,536.6927934945949,-1834.2869797586566
88.576,793.0375096875757,501.5350746460867,-1932.3341702506045
88.584,771.4738125117005,440.27062688932835,-2030.510228519467
88.592,748.104770306162,385.24912170546105,-2114.5573271558583
88.6,722.9597851547442,331.8700649362628,-2231.2545645174414
88.608,696.3719685896293,281.816407763052,-2296.751196173394
88.616,668.2723153112859,215.6400790990146,-2391.0441816311277
88.624,638.6139535366212,163.49241192014324,-2461.0963534192847
88.632,607.6857860151144,112.02603331639159,-2526.1198911174433
88.64,575.5688648225976,62.52867875094975,-2600.7651298809938
88.648,542.4792923293769,11.385355675594758,-2677.456375039101
88.656,508.31468380681207,-42.617355809381166,-2748.3780768086835
88.664,473.3890940083882,-84.32715281049745,-2800.1507130008863
88.672,437.6822088884018,-131.32985437819403,-2865.8065612481755
88.68,401.53763117346193,-190.85567150212287,-2945.6860626909674
88.688,364.86391089425433,-227.60969204886945,-3022.220101209817
88.696,327.8020359073625,-273.19458519296586,-3099.845892687148
88.704,290.8507580285131,-312.70728954487544,-3182.083486214067
88.712,253.61978908928984,-363.01688750132973,-3219.6094723260208
88.72,216.66208193524423,-398.41494454233225,-3272.428972439787
88.728,179.8823187328268,-413.04357745111815,-3334.8713729782485
88.736,143.29830674270775,-438.3942480523206,-3404.617764106686
88.744,107.33601648902642,-459.0662247984246,-3484.6549875231653
88.752,71.92251308695641,-473.46653665792905,-3514.749120978545
88.76,37.45988183859566,-489.7212113588334,-3569.0517235912394
88.768,3.7761937085797834,-480.8680035752481,-3621.8022333503054
88.776,-27.992023739331092,-579.7682088064718,-3577.2598355629007
88.784,-59.746937275208914,-616.0254256622492,-3615.4126266712306
88.792,-90.1311621662782,-654.2364505279339,-3659.5287703999848
88.8,-119.5045316081099,-680.9896074143129,-3689.2567349131205
88.808,-147.6018353516298,-708.2617068793518,-3697.1496701720575
88.816,-174.1210631726011,-731.2684014842259,-3711.90785705506
88.824,-198.92889874831445,-749.5596101535226,-3739.14118148867
88.832,-222.0924513992313,-753.0902390575003,-3790.187190370233
88.84,-241.77012430802563,-757.839878349617,-3569.4755343347633
88.848,-261.5640732409824,-737.5036096170402,-3575.3327899313435
88.856,-279.30953736611497,-720.1576248833067,-3588.809560477142
88.864,-295.4429040234805,-693.4338684950296,-3581.444045133715
88.872,-309.53804420066365,-663.736492694602,-3589.192300553058
88.88,-321.80188065577244,-629.7299408537571,-3575.075560411592
88.888,-332.129376433948,-598.0318743176493,-3579.1963248882926
88.896,-340.2886315387945,-555.466370215119,-3564.9379321274396
88.904,-346.3508483455274,-513.0259981825635,-3557.7478423821517
88.912,-350.42850463199335,-447.32649127002526,-3523.8401940926988
88.92,-352.6903547153988,-396.3029344972,-3523.4480651007657
88.928,-352.6797098263408,-334.8895388023173,-3501.9799451905947
88.936,-350.73436141637495,-280.7314125128003,-3476.507761243358
88.944,-346.62912209419835,-229.98867975419589,-3451.723412145547
88.952,-340.34056077014253,-155.4649004875581,-3428.946713076666
88.96,-332.4059627796688,-90.27582171162187,-3375.073378861776
88.968,-322.40079876088333,-20.230293137393428,-3382.3565305960024
88.976,-310.7110796740226,68.18860595672055,-3341.569540420412
88.984,-296.8175290044221,138.58451833440034,-3321.762099999318
88.992,-281.47178959900356,184.89528609886256,-3287.5118193510084
89.0,-264.3176626040811,254.40369079805254,-3223.0999040188212
89.008,-245.5864879949922,327.8398373724201,-3185.918917836953
89.016,-225.27429302117798,395.0900941021528,-3122.1981270695173
89.024,-203.60701664547966,461.14682732286934,-3073.4431606285398
89.032,-180.28064275258265,530.5044462317253,-3016.473653289442
89.04,-155.79754925259016,600.5002846155455,-2954.387459361128
89.048,-130.3281532650767,659.4060515216238,-2930.7880855659278
89.056,-103.82592168051528,733.564904645315,-2883.0293343017133
89.064,-76.3067978201626,780.4492229887534,-2824.1413474912856
89.072,-47.63770159196269,836.05129819161,-2766.774078651702
89.08,-18.28786032203684,868.1299183742009,-2731.5296238797105
89.088,11.789395019321622,916.2629800091631,-2656.8190560138705
89.096,42.377317937110746,958.6247465874027,-2592.359256955677
89.104,73.26010907666502,1001.5198106200536,-2525.540270587456
89.112,104.12276966709207,1029.2306057599317,-2413.721031097782
89.12,135.35943131871494,1050.857666869792,-2332.634728988857
89.128,166.76800668388756,1074.174338819953,-2267.59535052761
89.136,198.1566666248386,1078.7743638333186,-2213.007117352222
89.144,229.23379820483765,1088.037873996019,-2147.715042402668
89.152,260.2420064221564,1123.7451071693272,-2208.4868600818336
89.16,290.5514681361715,1101.7531200236672,-2111.5812156223765
89.168,320.0133278001226,1071.5807381595855,-2034.3369926373766
89.176,349.11643730433667,1044.6179513108032,-1952.3226083619347
89.184,377.0604361181289,1017.8914068555307,-1878.3363237422384
89.192,404.4102945339893,974.2633323388819,-1797.390581429762
89.2,430.5208168251077,929.4486734029355,-1726.4647264858545
89.208,455.4406836907115,879.5220956129889,-1637.5322274358748
89.216,479.3700947253001,821.4278860535107,-1534.121103582333
89.224,501.94204871817425,761.9449217587824,-1437.6807759594687
89.232,523.0361209144731,699.1736794062986,-1361.5978531690032
89.24,542.4547999699184,648.8776464858236,-1251.3703036417728
89.248,560.1718840776847,579.7148029692875,-1150.917386055573
89.256,576.2267174087732,510.3588834097722,-1055.2259222091861
89.264,590.4202288449798,438.51833476579964,-946.9665454599275
89.272,602.8702821290511,353.30489802331016,-867.7689584239021
89.28,613.1006581993577,277.5795916138946,-776.2645634195947
89.288,621.4817776720234,192.6527265505523,-658.6948975187062
89.296,627.5998185766678,115.95468886273224,-564.5343790005514
89.304,631.4126046271178,18.614538785379466,-456.22305300605507
89.312,633.2921003938837,-82.32911471343685,-388.6625867505874
89.32,633.0289742060828,-171.90265739321254,-288.5583133094475
89.328,630.5233370460265,-256.91780836105306,-210.56989274304763
89.336,625.8385937474304,-334.75408632117575,-119.10489085303493
89.344,618.6548753596599,-416.00195081171745,-20.743092047081145
89.352,609.2483260866278,-495.67325574226504,84.4948629236102
89.36,597.5559490638034,-579.7309584906458,199.41099791023055
89.368,583.5954006587988,-656.0284129119822,277.0674250988138
89.376,567.3469930092313,-721.6093855150199,402.45969044740286
89.384,548.8666924190458,-777.0101203439857,508.81616834729766
89.392,528.2517545527548,-846.0243448077091,573.4431702393827
89.4,505.3023247083381,-905.7060180690795,670.6990595874612
89.408,480.0016509755335,-964.1905740226669,760.2933308394639
89.416,452.94254365233365,-1007.7309291669944,849.0883013909161
89.424,424.15568668735244,-1041.667384691508,939.0208704451339
89.432,392.90432866258305,-1076.3920698565198,1034.4384905939355
89.44,359.71617112123204,-1111.5206890958666,1105.7742286671498
89.448,324.8125956924563,-1138.1604885720549,1202.7191556267328
89.456,288.43870629066174,-1159.7861383032875,1288.6243233335786
89.464,250.0861219904112,-1187.2708562705259,1352.5935963735647
89.472,210.50931580507765,-1214.5394536962247,1429.4144247137353
89.48,169.3066313987155,-1234.690136593993,1531.0261942154657
89.488,127.14784941235422,-1239.126454209115,1610.853294566725
89.496,83.67288908773799,-1250.886941712626,1678.687512057189
89.504,39.88113049275844,-1115.2432284041727,2044.581565269963
89.512,-5.995952809625624,-1124.7015106575589,2129.156748266749
89.52,-51.40325960901149,-1105.6051097569934,2337.132675688924
89.528,-98.68031855467149,-1100.0265473187335,2394.689230366207
89.536,-146.29285991318238,-1102.3480852832083,2442.120649351221
89.544,-194.10135003505772,-1087.8372553850618,2519.5186877579945
89.552,-242.29207546055997,-1054.5180186988357,2569.226620043754
89.56,-290.0889132550463,-1023.6095001461877,2621.96615539684
89.568,-338.14087704894666,-980.5165916895004,2706.0008349630184
89.576,-386.04011503872374,-947.6036392805771,2785.4420547954232
89.584,-433.93623187114383,-905.8581110416845,2798.2172778179247
89.592,-480.8697429886574,-864.05577922992,2825.4283539412095
89.6,-527.2431004919722,-818.4634700159846,2866.809575259857
89.608,-572.9023215521361,-774.1418567585764,2930.7574945970587
89.616,-617.396061264641,-719.3592481250032,2947.5346624449544
89.624,-660.7380470482661,-651.6982560976463,2994.1005486266126
89.632,-703.1863613107311,-591.8426563747724,3027.8118911166425
89.64,-744.022739516173,-536.2716846563121,3075.3725407777947
89.648,-783.3996918205368,-473.69477655141696,3093.5952371176563
89.656,-820.8237026295369,-411.8426607759903,3093.359125526146
89.664,-856.4291530596379,-353.40836103341377,3123.5289320730417
89.672,-890.5107032178381,-296.84006625959285,3135.764204804149
89.68,-922.0448511423783,-239.55337518398463,3162.503259443061
89.688,-951.4162395252881,-182.79494960931936,3204.434550966124
89.696,-978.6443691815227,-116.70832519013645,3185.4222218952095
89.704,-1003.5656648243355,-69.35110305956205,3205.5594330890135
89.712,-1025.9345699077478,-14.177800189904646,3236.394738697563
89.72,-1045.7368410773622,58.8128815537356,3275.12090232834
89.728,-1062.9140849259704,130.7102705382781,3311.4643133621676
89.736,-1077.2911149996312,186.81364944241545,3331.6341033235644
89.744,-1089.1999939914713,247.99349039321288,3350.316301003911
89.752,-1098.1301093554628,312.3635243595125,3394.9172466765267
89.76,-1103.9171934672975,360.42711252262217,3396.527357477977
89.768,-1106.9797716190487,418.71695660273355,3386.3569574216
89.776,-1107.223805178905,477.2422234341403,3415.1937238334262
89.784,-1103.9724725841675,531.2367216014233,3401.1014006834334
89.792,-1097.8880494687703,581.6174994445715,3387.5689145060887
89.8,-1089.0347727728838,629.2931269161786,3396.618075768466
89.808,-1076.8943349957704,662.9760232376186,3413.6426404116287
89.816,-1061.854930891624,698.8605305158229,3410.218615125412
89.824,-1043.920177889566,718.8134509690759,3418.523867055234
89.832,-1022.9080654077361,745.8379262522947,3402.464463621104
89.84,-999.1907515095525,756.274432663186,3410.872379460291
89.848,-972.4650255332922,773.6202426186345,3351.82961501766
89.856,-943.2536421359104,759.205637088965,3334.5327834553023
89.864,-909.4676217742368,799.295428963444,3166.26157372648
89.872,-874.8152383847678,775.2095968147049,3138.547830238149
89.88,-837.855129319174,762.6218365753476,3123.271725008411
89.888,-798.3138275592357,736.8542360690649,3068.2791535656115
89.896,-756.4349689396254,698.718123314248,3018.5115593677037
89.904,-712.4303016066185,658.8275263846282,2977.320054473591
89.912,-666.4782120249973,620.6910623260413,2935.0990109903605
89.92,-618.8177602212019,568.5402769010101,2912.4062904705097
89.928,-569.2219178206342,525.4194399507571,2875.565974218155
89.936,-518.364821916157,478.7740398536959,2829.6473534778997
89.944,-465.96429504277063,431.64727847503013,2777.2500638042447
89.952,-412.35939954807026,369.72027773574274,2738.9790358187606
89.96,-357.3988047953867,301.96623933894324,2697.4058529988797
89.968,-301.9302365482868,244.34724100507486,2678.089127924499
89.976,-245.61700592295577,179.45366454802942,2637.109386999178
89.984,-188.76142506403608,118.71081146915085,2578.897798606245
89.992,-131.80448632938854,39.444138946829796,2518.535527351568
90.0,-74.34657493891908,-28.73262622691944,2436.3158821675847
90.008,-16.912909504695893,-105.35775821014482,2379.365146561097
90.016,40.27989433928554,-167.1520261693715,2318.865478008431
90.024,97.22733055944356,-239.9339492450282,2235.4917090205486
90.032,153.40585723375972,-299.42902895552413,2170.33778044398
90.04,208.9002050859308,-347.2172431042775,2098.551843004379
90.048,263.32863297104814,-405.996354705011,2069.3513679777875
90.056,316.8247224196731,-466.63982674176657,1999.1841419784348
90.064,368.84084553576565,-527.4190500981472,1919.1593448570286
90.072,419.2226011621615,-582.8282780016034,1874.8230251209227
90.08,467.8490490371866,-637.1756777360432,1808.4279712727032
90.088,514.8890065848071,-672.5753819932016,1714.2177636670535
90.096,559.6632385410387,-704.3865747589068,1669.8375189850337
90.104,602.2863848139158,-738.9302108192077,1606.1063862130407
90.112,642.782610849349,-768.1832596721978,1533.504525333964
90.12,680.985085597388,-796.9018492217558,1479.1422049267087
90.128,716.4739827946923,-817.2637097455946,1405.417404522577
90.136,749.2039132202403,-849.7116056765896,1309.586318625139
90.144,779.3221067180514,-869.5582805066631,1249.332376779833
90.152,806.0231114256375,-890.7433830269599,1186.1851713121514
90.16,830.0382655122735,-917.1061840057041,1071.5465311949315
90.168,850.8479951287268,-927.8695896644695,989.8487760823659
90.176,868.1262247463659,-903.2808975986459,1044.4142219437463
90.184,882.5329650589493,-922.2677801357587,927.40692298992
90.192,893.6963897553607,-926.671448671331,872.8341121519533
90.2,901.7735619519527,-922.7025209537902,811.294922833624
90.208,906.2923904415975,-921.1146588203896,701.7966332573715
90.216,907.8830044731764,-914.183765330756,591.280297046897
90.224,906.1353835858984,-899.0481231625222,502.39462322985327
90.232,900.8966130241366,-879.7215807718787,392.45006850971185
90.24,892.6207379057075,-852.8170460527891,294.6316587250367
90.248,881.3341594207546,-838.2757681055285,198.17366970464244
90.256,866.5389027517874,-814.9787698315191,102.42319616178267
90.264,848.6982957076609,-775.9609210625457,31.28982807260256
90.272,828.2487785423095,-750.4825377472874,-81.64168561661319
90.28,804.5845979631224,-727.2268064683119,-150.35908906209878
90.288,778.160637899455,-700.2058709224088,-228.26099984578892
90.296,749.0513716607036,-670.8545191985204,-321.64063538858346
90.304,717.6765227331409,-645.3305858841399,-397.6226090304539
90.312,683.7471114388459,-604.8764640327423,-472.94805675674576
90.32,647.7999804602098,-549.1415533709074,-565.7696685268628
90.328,609.4316041727143,-486.9062508972623,-660.5006887937997
90.336,569.1282380741684,-433.6637805570074,-745.0990695803067
90.344,527.2470040062152,-376.4406140529136,-830.3208436391153
90.352,483.7941840847819,-317.0058300803266,-919.5714774718306
90.36,439.0350331324506,-262.90089436111333,-1014.0217013171239
90.368,392.8205969161281,-188.53717668912347,-1085.0152129464439
90.376,345.3666039630209,-129.87649271111417,-1172.5045094740312
90.384,297.29429518191165,-63.95548280389044,-1236.5315822831162
90.392,248.70343286542698,-0.5204969858025872,-1300.8830928991754
90.4,199.78801444821065,78.00078804375403,-1385.9468926823508
90.408,150.42015065765275,145.7780278787152,-1450.0261568909837
90.416,101.14218001140415,220.42735331514,-1533.4622716122087
90.424,51.97225363087384,282.4006704444541,-1628.1441564110485
90.432,3.4107703901896893,348.6474159963936,-1727.1967969979837
90.44,-44.67647344047989,411.5216795913842,-1790.7796015517774
90.448,-92.47780516388579,480.01160961756756,-1878.9892450617874
90.456,-138.785175270084,536.8682563769825,-1933.0368431044028
90.464,-184.07565137533655,591.2073127729678,-2026.8629152060614
90.472,-228.10917454022578,663.6450725539415,-2100.4200481670673
90.48,-270.54570339135535,722.7850074217492,-2178.793489861322
90.488,-311.4460844275282,768.7315885638055,-2262.6765046522837
